country,hs_chapter,commodity,year,export_value_usd
India,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2016,14771025
India,88,"88 Aircraft, Spacecraft, And Parts Thereof",2016,7055076
India,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2016,30368395
India,92,92 Musical Instruments; Parts And Accessories Thereof,2016,15746
India,93,93 Arms And Ammunition; Parts And Accessories Thereof,2016,19243
India,94,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2016,1067944
India,95,"95 Toys, Games & Sport Equipment; Parts & Accessories",2016,97070
India,96,96 Miscellaneous Manufactured Articles,2016,8342
India,97,"97 Works Of Art, Collectors' Pieces And Antiques",2016,47431
India,98,"98 Special Classification Provisions, Nesoi",2016,106578
India,1,01 Live Animals,2017,34382
India,2,02 Meat And Edible Meat Offal,2017,3110
India,4,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,2017,44534
India,10,10 Cereals,2017,3052429
India,11,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,2017,186133
India,12,"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",2017,837501
India,13,"13 Lac; Gums, Resins & Other Vegetable Sap & Extract",2017,9220
India,15,"15 Animal, Vegetable Or Microbial Fats And Oils Etc",2017,15321
India,17,17 Sugars And Sugar Confectionary,2017,8131
India,19,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares",2017,75279
India,21,21 Miscellaneous Edible Preparations,2017,178090
India,22,"22 Beverages, Spirits And Vinegar",2017,181446
India,23,23 Food Industry Residues & Waste; Prep Animal Feed,2017,3285147
India,25,25 Salt; Sulfur; Earth & Stone; Lime & Cement Plaster,2017,80276
India,26,"26 Ores, Slag And Ash",2017,46503
India,27,"27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",2017,11518313
India,28,28 Inorg Chem; Prec & Rare-earth Met & Radioact Compd,2017,1076905
India,29,29 Organic Chemicals,2017,22138487
India,30,30 Pharmaceutical Products,2017,28978449
India,32,"32 Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks",2017,1241742
India,33,"33 Essential Oils Etc; Perfumery, Cosmetic Etc Preps",2017,241258
India,34,"34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",2017,1328075
India,35,35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,2017,6160803
India,37,37 Photographic Or Cinematographic Goods,2017,15613
India,38,38 Miscellaneous Chemical Products,2017,19050166
India,39,39 Plastics And Articles Thereof,2017,19732007
India,40,40 Rubber And Articles Thereof,2017,716596
India,42,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2017,14549
India,44,44 Wood And Articles Of Wood; Wood Charcoal,2017,1208763
India,47,47 Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd,2017,2919937
India,48,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2017,811995
India,49,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2017,664902
India,56,"56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.",2017,26808
India,59,59 Impregnated Etc Text Fabrics; Tex Art For Industry,2017,320786
India,62,"62 Apparel Articles And Accessories, Not Knit Etc.",2017,860152
India,63,63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2017,547362
India,68,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2017,344365
India,69,69 Ceramic Products,2017,18288
India,70,70 Glass And Glassware,2017,164639
India,71,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2017,111241
India,72,72 Iron And Steel,2017,4114537
India,73,73 Articles Of Iron Or Steel,2017,2293840
India,74,74 Copper And Articles Thereof,2017,506995
India,75,75 Nickel And Articles Thereof,2017,1780751
India,76,76 Aluminum And Articles Thereof,2017,289007
India,78,78 Lead And Articles Thereof,2017,190127
India,81,81 Base Metals Nesoi; Cermets; Articles Thereof,2017,3382201
India,82,"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2017,418751
India,83,83 Miscellaneous Articles Of Base Metal,2017,963459
India,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2017,86163615
India,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2017,11394436
India,86,86 Railway Or Tramway Stock Etc; Traffic Signal Equip,2017,86702
India,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2017,20097506
India,88,"88 Aircraft, Spacecraft, And Parts Thereof",2017,304058
India,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2017,40609177
India,91,91 Clocks And Watches And Parts Thereof,2017,16970
India,93,93 Arms And Ammunition; Parts And Accessories Thereof,2017,97627
India,94,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2017,842572
India,95,"95 Toys, Games & Sport Equipment; Parts & Accessories",2017,184526
India,96,96 Miscellaneous Manufactured Articles,2017,119057
India,97,"97 Works Of Art, Collectors' Pieces And Antiques",2017,3003
India,98,"98 Special Classification Provisions, Nesoi",2017,115106
India,1,01 Live Animals,2018,16581
India,7,07 Edible Vegetables & Certain Roots & Tubers,2018,21023
India,8,08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,2018,23707
India,9,"09 Coffee, Tea, Mate & Spices",2018,38576
India,10,10 Cereals,2018,1924743
India,11,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,2018,187794
India,12,"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",2018,945299
India,13,"13 Lac; Gums, Resins & Other Vegetable Sap & Extract",2018,182255
India,15,"15 Animal, Vegetable Or Microbial Fats And Oils Etc",2018,3135
India,17,17 Sugars And Sugar Confectionary,2018,63367
India,19,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares",2018,35171
India,21,21 Miscellaneous Edible Preparations,2018,288181
India,22,"22 Beverages, Spirits And Vinegar",2018,42991
India,23,23 Food Industry Residues & Waste; Prep Animal Feed,2018,4942030
India,25,25 Salt; Sulfur; Earth & Stone; Lime & Cement Plaster,2018,35981
India,26,"26 Ores, Slag And Ash",2018,48615
India,27,"27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",2018,27209000
India,28,28 Inorg Chem; Prec & Rare-earth Met & Radioact Compd,2018,1487372
India,29,29 Organic Chemicals,2018,28995421
India,30,30 Pharmaceutical Products,2018,55489779
India,32,"32 Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks",2018,1767820
India,33,"33 Essential Oils Etc; Perfumery, Cosmetic Etc Preps",2018,183351
India,34,"34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",2018,1444574
India,35,35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,2018,8536177
India,38,38 Miscellaneous Chemical Products,2018,19108544
India,39,39 Plastics And Articles Thereof,2018,32145915
India,40,40 Rubber And Articles Thereof,2018,663730
India,42,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2018,52835
India,44,44 Wood And Articles Of Wood; Wood Charcoal,2018,1446541
India,47,47 Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd,2018,1799232
India,48,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2018,1153120
India,49,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2018,1296360
India,51,"51 Wool & Animal Hair, Including Yarn & Woven Fabric",2018,15075
India,52,"52 Cotton, Including Yarn And Woven Fabric Thereof",2018,120215
India,54,"54 Manmade Filaments, Including Yarns & Woven Fabrics",2018,2667
India,56,"56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.",2018,117106
India,59,59 Impregnated Etc Text Fabrics; Tex Art For Industry,2018,664723
India,62,"62 Apparel Articles And Accessories, Not Knit Etc.",2018,61404
India,63,63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2018,859626
India,65,65 Headgear And Parts Thereof,2018,72162
India,68,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2018,346611
India,70,70 Glass And Glassware,2018,180764
India,71,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2018,181598
India,72,72 Iron And Steel,2018,4923063
India,73,73 Articles Of Iron Or Steel,2018,2765861
India,74,74 Copper And Articles Thereof,2018,1042809
India,75,75 Nickel And Articles Thereof,2018,2215112
India,76,76 Aluminum And Articles Thereof,2018,492070
India,78,78 Lead And Articles Thereof,2018,79446
India,79,79 Zinc And Articles Thereof,2018,107327
India,81,81 Base Metals Nesoi; Cermets; Articles Thereof,2018,3554134
India,82,"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2018,458854
India,83,83 Miscellaneous Articles Of Base Metal,2018,1231930
India,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2018,112430087
India,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2018,8106519
India,86,86 Railway Or Tramway Stock Etc; Traffic Signal Equip,2018,3234
India,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2018,16279143
India,88,"88 Aircraft, Spacecraft, And Parts Thereof",2018,7032755
India,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2018,40526011
India,94,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2018,411031
India,95,"95 Toys, Games & Sport Equipment; Parts & Accessories",2018,736926
India,97,"97 Works Of Art, Collectors' Pieces And Antiques",2018,2565
India,98,"98 Special Classification Provisions, Nesoi",2018,2071207
India,1,01 Live Animals,2019,24085
India,3,"03 Fish, Crustaceans & Aquatic Invertebrates",2019,487116
India,8,08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,2019,24499
India,10,10 Cereals,2019,1534879
India,11,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,2019,332495
India,12,"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",2019,90390
India,13,"13 Lac; Gums, Resins & Other Vegetable Sap & Extract",2019,55125
India,15,"15 Animal, Vegetable Or Microbial Fats And Oils Etc",2019,3235
India,17,17 Sugars And Sugar Confectionary,2019,457754
India,19,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares",2019,32853
India,20,"20 Prep Vegetables, Fruit, Nuts Or Other Plant Parts",2019,27021
India,21,21 Miscellaneous Edible Preparations,2019,188365
India,22,"22 Beverages, Spirits And Vinegar",2019,15860
India,23,23 Food Industry Residues & Waste; Prep Animal Feed,2019,2525319
India,25,25 Salt; Sulfur; Earth & Stone; Lime & Cement Plaster,2019,202393
India,26,"26 Ores, Slag And Ash",2019,63814
India,27,"27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",2019,22328072
India,28,28 Inorg Chem; Prec & Rare-earth Met & Radioact Compd,2019,2176185
India,29,29 Organic Chemicals,2019,27322050
India,30,30 Pharmaceutical Products,2019,71922285
India,32,"32 Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks",2019,1893303
India,33,"33 Essential Oils Etc; Perfumery, Cosmetic Etc Preps",2019,202943
India,34,"34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",2019,1977977
India,35,35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,2019,6533409
India,38,38 Miscellaneous Chemical Products,2019,22744738
India,39,39 Plastics And Articles Thereof,2019,24527819
India,40,40 Rubber And Articles Thereof,2019,560449
India,41,41 Raw Hides And Skins (no Furskins) And Leather,2019,2862
India,42,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2019,7244
India,44,44 Wood And Articles Of Wood; Wood Charcoal,2019,1275540
India,47,47 Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd,2019,2316738
India,48,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2019,873477
India,49,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2019,626698
India,52,"52 Cotton, Including Yarn And Woven Fabric Thereof",2019,143261
India,56,"56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.",2019,269139
India,58,58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc,2019,4140
India,59,59 Impregnated Etc Text Fabrics; Tex Art For Industry,2019,414053
India,60,60 Knitted Or Crocheted Fabrics,2019,46322
India,62,"62 Apparel Articles And Accessories, Not Knit Etc.",2019,9235
India,63,63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2019,423561
India,64,"64 Footwear, Gaiters Etc. And Parts Thereof",2019,75498
India,65,65 Headgear And Parts Thereof,2019,17210
India,68,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2019,233864
India,69,69 Ceramic Products,2019,5992
India,70,70 Glass And Glassware,2019,730748
India,71,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2019,134793
India,72,72 Iron And Steel,2019,4154000
India,73,73 Articles Of Iron Or Steel,2019,3813602
India,74,74 Copper And Articles Thereof,2019,1566144
India,75,75 Nickel And Articles Thereof,2019,2405672
India,76,76 Aluminum And Articles Thereof,2019,527603
India,78,78 Lead And Articles Thereof,2019,107323
India,79,79 Zinc And Articles Thereof,2019,146116
India,81,81 Base Metals Nesoi; Cermets; Articles Thereof,2019,3983539
India,82,"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2019,405374
India,83,83 Miscellaneous Articles Of Base Metal,2019,1038994
India,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2019,95194596
India,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2019,29002796
India,86,86 Railway Or Tramway Stock Etc; Traffic Signal Equip,2019,243092
India,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2019,15858263
India,88,"88 Aircraft, Spacecraft, And Parts Thereof",2019,4132822
India,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2019,35842881
India,91,91 Clocks And Watches And Parts Thereof,2019,3915
India,92,92 Musical Instruments; Parts And Accessories Thereof,2019,4190
India,93,93 Arms And Ammunition; Parts And Accessories Thereof,2019,21990757
India,94,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2019,1058642
India,95,"95 Toys, Games & Sport Equipment; Parts & Accessories",2019,176716
India,96,96 Miscellaneous Manufactured Articles,2019,45036
India,97,"97 Works Of Art, Collectors' Pieces And Antiques",2019,3431
India,98,"98 Special Classification Provisions, Nesoi",2019,706228
India,1,01 Live Animals,2020,26855
India,3,"03 Fish, Crustaceans & Aquatic Invertebrates",2020,118733
India,4,04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,2020,161975
India,10,10 Cereals,2020,1287799
India,11,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,2020,320515
India,12,"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",2020,124490
India,13,"13 Lac; Gums, Resins & Other Vegetable Sap & Extract",2020,196129
India,15,"15 Animal, Vegetable Or Microbial Fats And Oils Etc",2020,8846
India,17,17 Sugars And Sugar Confectionary,2020,948521
India,18,18 Cocoa And Cocoa Preparations,2020,11030
India,19,"19 Prep Cereal, Flour, Starch Or Milk; Bakers Wares",2020,16687
India,21,21 Miscellaneous Edible Preparations,2020,573874
India,22,"22 Beverages, Spirits And Vinegar",2020,56089
India,23,23 Food Industry Residues & Waste; Prep Animal Feed,2020,2691113
India,25,25 Salt; Sulfur; Earth & Stone; Lime & Cement Plaster,2020,6361
India,26,"26 Ores, Slag And Ash",2020,34725
India,27,"27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",2020,2830056
India,28,28 Inorg Chem; Prec & Rare-earth Met & Radioact Compd,2020,876209
India,29,29 Organic Chemicals,2020,52338482
India,30,30 Pharmaceutical Products,2020,94590743
India,32,"32 Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks",2020,3339153
India,33,"33 Essential Oils Etc; Perfumery, Cosmetic Etc Preps",2020,147190
India,34,"34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",2020,1771809
India,35,35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,2020,7538464
India,38,38 Miscellaneous Chemical Products,2020,29261995
India,39,39 Plastics And Articles Thereof,2020,29424872
India,40,40 Rubber And Articles Thereof,2020,566448
India,42,42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art,2020,10779
India,44,44 Wood And Articles Of Wood; Wood Charcoal,2020,1000769
India,47,47 Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd,2020,1973822
India,48,48 Paper & Paperboard & Articles (inc Papr Pulp Artl),2020,810823
India,49,"49 Printed Books, Newspapers Etc; Manuscripts Etc",2020,263919
India,52,"52 Cotton, Including Yarn And Woven Fabric Thereof",2020,108002
India,54,"54 Manmade Filaments, Including Yarns & Woven Fabrics",2020,21839
India,55,"55 Manmade Staple Fibers, Incl Yarns & Woven Fabrics",2020,10532
India,56,"56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.",2020,94117
India,59,59 Impregnated Etc Text Fabrics; Tex Art For Industry,2020,461010
India,60,60 Knitted Or Crocheted Fabrics,2020,20098
India,61,"61 Apparel Articles And Accessories, Knit Or Crochet",2020,7055
India,63,63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2020,236225
India,65,65 Headgear And Parts Thereof,2020,22840
India,68,"68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2020,256455
India,69,69 Ceramic Products,2020,8532
India,70,70 Glass And Glassware,2020,719540
India,71,"71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2020,34382
India,72,72 Iron And Steel,2020,3762954
India,73,73 Articles Of Iron Or Steel,2020,1995710
India,74,74 Copper And Articles Thereof,2020,1645586
India,75,75 Nickel And Articles Thereof,2020,1507107
India,76,76 Aluminum And Articles Thereof,2020,630908
India,79,79 Zinc And Articles Thereof,2020,100698
India,81,81 Base Metals Nesoi; Cermets; Articles Thereof,2020,3512445
India,82,"82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2020,333714
India,83,83 Miscellaneous Articles Of Base Metal,2020,839306
India,84,"84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2020,102010598
India,85,85 Electric Machinery Etc; Sound Equip; Tv Equip; Pts,2020,26456708
India,86,86 Railway Or Tramway Stock Etc; Traffic Signal Equip,2020,177732
India,87,"87 Vehicles, Except Railway Or Tramway, And Parts Etc",2020,8474095
India,88,"88 Aircraft, Spacecraft, And Parts Thereof",2020,1034137
India,90,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2020,22090880
India,91,91 Clocks And Watches And Parts Thereof,2020,7200
India,92,92 Musical Instruments; Parts And Accessories Thereof,2020,3899
India,93,93 Arms And Ammunition; Parts And Accessories Thereof,2020,15366412
India,94,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2020,489172
India,95,"95 Toys, Games & Sport Equipment; Parts & Accessories",2020,123714
India,96,96 Miscellaneous Manufactured Articles,2020,53474
India,98,"98 Special Classification Provisions, Nesoi",2020,269358
India,1,01 Live Animals,2021,13600
India,3,"03 Fish, Crustaceans & Aquatic Invertebrates",2021,17021
India,10,10 Cereals,2021,907456
India,11,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,2021,310743
India,12,"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",2021,135922
India,13,"13 Lac; Gums, Resins & Other Vegetable Sap & Extract",2021,67500
India,15,"15 Animal, Vegetable Or Microbial Fats And Oils Etc",2021,32548
India,17,17 Sugars And Sugar Confectionary,2021,754768
India,20,"20 Prep Vegetables, Fruit, Nuts Or Other Plant Parts",2021,173328
India,21,21 Miscellaneous Edible Preparations,2021,215086
India,22,"22 Beverages, Spirits And Vinegar",2021,100575
India,23,23 Food Industry Residues & Waste; Prep Animal Feed,2021,3604278
India,25,25 Salt; Sulfur; Earth & Stone; Lime & Cement Plaster,2021,15258
India,26,"26 Ores, Slag And Ash",2021,89869
India,27,"27 Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",2021,622403
India,28,28 Inorg Chem; Prec & Rare-earth Met & Radioact Compd,2021,1535512
India,29,29 Organic Chemicals,2021,48726663
India,30,30 Pharmaceutical Products,2021,43383506
India,31,31 Fertilizers,2021,20800
India,32,"32 Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks",2021,2250314
India,33,"33 Essential Oils Etc; Perfumery, Cosmetic Etc Preps",2021,32804
India,34,"34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",2021,2281820
India,35,35 Albuminoidal Subst; Modified Starch; Glue; Enzymes,2021,6828579
India,37,37 Photographic Or Cinematographic Goods,2021,15353
India,38,38 Miscellaneous Chemical Products,2021,20150497
India,39,39 Plastics And Articles Thereof,2021,29983819
India,40,40 Rubber And Articles Thereof,2021,868683
India,44,44 Wood And Articles Of Wood; Wood Charcoal,2021,1428843
